tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
567735983370539e3,negative,1,Cancelled Flight,1,United,NA,AndrewBarco1,NA,0,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,NA,2015-02-17 09:23:01 -0800,Usually in a plane,Eastern Time (US & Canada)
569226128168063e3,negative,1,Customer Service Issue,0.6737,Southwest,NA,lynnhambutler,NA,0,@SouthwestAir fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help.,NA,2015-02-21 12:04:19 -0800,NA,NA
568440930593697800,neutral,0.6629999999999999,NA,0,Southwest,NA,soopermarkus,NA,0,"@SouthwestAir unfortunately no, it's my lack of status that's the big problem. My company policy forces me to buy the cheapest tickets",NA,2015-02-19 08:04:13 -0800,Seattle,Pacific Time (US & Canada)
570099506135437300,negative,1,Customer Service Issue,0.6453,American,NA,Dani_Haigh,NA,0,"@AmericanAir couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.","[40.7786084, -73.94979947]",2015-02-23 21:54:48 -0800,"New York, NY",Quito
568544738032242700,positive,0.3548,NA,0,United,NA,TomWarrenburg,NA,0,@united ok thanks. I sent you a DM too. You can disregard that.,NA,2015-02-19 14:56:43 -0800,America's Dairyland,NA
569706627667853300,neutral,1,NA,NA,American,NA,farfalla818,NA,0,@AmericanAir any luck?,NA,2015-02-22 19:53:39 -0800,"Plano, Texas",NA
567737449938685950,negative,1,Can't Tell,0.6632,Southwest,NA,jjenreich,NA,0,@SouthwestAir no flights out of #nashville today? Are you kidding me?!?! Why are other airlines flying and you're not?! So frustrated!!,NA,2015-02-17 09:28:50 -0800,Fort Lauderdale,Central Time (US & Canada)
568532221180534800,negative,0.6558,Late Flight,0.6558,Virgin America,NA,bonniecamp,NA,1,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!",NA,2015-02-19 14:06:59 -0800,NA,NA
568354818344923140,neutral,1,NA,NA,US Airways,NA,TomFutureforall,NA,0,"@USAirways if I paid for ticket with advantage world executive card, do I pay baggage fees when flying us airways? Wife traveling now",NA,2015-02-19 02:22:02 -0800,NA,NA
569247394002563100,negative,1,Late Flight,1,Virgin America,NA,wmrrock,NA,0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,NA,2015-02-21 13:28:49 -0800,CT,Eastern Time (US & Canada)
568138258108051460,neutral,0.6651,NA,0,United,NA,yentruok720,NA,0,@united my reservation were changed so that I can longer make my connecting flight. How can I change this without incurring a fee?,NA,2015-02-18 12:01:30 -0800,DC,NA
569657523944366100,negative,1,Customer Service Issue,0.6654,American,NA,hovy5019,NA,0,@AmericanAir lets me get in line for call back in over 2 hours. I'll just hope the 1 ticket left on the flight I want is still there Late Flightr.,NA,2015-02-22 16:38:32 -0800,NA,NA
569464183374385150,negative,1,Customer Service Issue,1,US Airways,NA,AdrianMartinG15,NA,0,@USAirways 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!,NA,2015-02-22 03:50:16 -0800,NA,NA
5.6824818005732557e+17,neutral,1,NA,NA,United,NA,MarshBrentnall,NA,0,@united can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,"[0.0, 0.0]",2015-02-18 19:18:18 -0800,"Rozelle, NSW",Sydney
569951896808464400,positive,1,NA,NA,American,NA,Bobbyted,NA,0,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.,NA,2015-02-23 12:08:16 -0800,"iPhone: 41.890884,-87.631195",Central Time (US & Canada)
569526583473483800,negative,1,Late Flight,1,US Airways,NA,smw04,NA,1,"@USAirways @nburnside26  U hate delays, too?  But u have her $$ &amp; are holding her hostage!  #GoingForGreatnessFAIL",NA,2015-02-22 07:58:13 -0800,NA,Atlantic Time (Canada)
567802111321444350,neutral,1,NA,NA,United,NA,michaelvandijk1,NA,0,"@united do you think there Will problems at Newark, NJ on Saturday due to expected snow?",NA,2015-02-17 13:45:47 -0800,Nederland,Amsterdam
569504786879528960,negative,1,Customer Service Issue,0.6662,United,NA,szymanski_t,NA,0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,NA,2015-02-22 06:31:36 -0800,NA,Eastern Time (US & Canada)
569951958552805400,negative,1,Lost Luggage,1,US Airways,NA,Little_BeerGirl,NA,0,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?,NA,2015-02-23 12:08:30 -0800,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada)
569199524629110800,negative,0.6709999999999999,Late Flight,0.6709999999999999,United,NA,SeanFedorko,NA,0,"@united although, I am stranded in Chicago O'Hare for another 8 hours. Any chance your cracker-jack service team could provide a meal?",NA,2015-02-21 10:18:36 -0800,NA,Eastern Time (US & Canada)
568745705864626200,negative,1,Late Flight,0.6484,Delta,NA,VRogers218,NA,0,"@JetBlue flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!",NA,2015-02-20 04:15:17 -0800,"Quincy, Ma by way of The #413",Eastern Time (US & Canada)
570101194678517760,negative,0.3394,Damaged Luggage,0.3394,American,NA,JTWolf7,NA,0,@AmericanAir - thanks. She submitted a damaged bag complaint online...is there anything else we can do? #goodcustomerservice,NA,2015-02-23 22:01:31 -0800,"Stamford, CT",Pacific Time (US & Canada)
570083380265689100,negative,0.6721,Can't Tell,0.3361,Delta,NA,marcmansfield,NA,0,@JetBlue customer service says since my wife setup a family account that she now can't join mine for a year???  Help me fix please.,NA,2015-02-23 20:50:44 -0800,NA,NA
569134299024367600,negative,1,Customer Service Issue,0.3705,United,NA,Pacen8r,NA,1,"@united your ""Airserv"" contractors aren't worth a wet damn. 30min Late Flight, still not done w bags on UA1566. They made checkin a calamity.",NA,2015-02-21 05:59:25 -0800,"Manassas, Virginia",Eastern Time (US & Canada)
569953628687101950,positive,0.6826,NA,0,American,NA,megan_shearin,NA,0,@AmericanAir thank you. They are processing my refund.,NA,2015-02-23 12:15:08 -0800,Hampton Roads,NA
5.6960419803317043e+17,negative,1,Flight Booking Problems,0.3542,Southwest,NA,dflindzy_david,NA,0,@SouthwestAir ridiculous how you want to charge me $209 to change flights even with multiple seats available on the flight I needed,NA,2015-02-22 13:06:38 -0800,NA,NA
569512714961362940,negative,1,Late Flight,1,United,NA,KapuriaMd,NA,0,"@united : flight delayed by 24 hours, lost my wallet, have no money to eat or sleep yet your representatives will not help.#unitedsucks",NA,2015-02-22 07:03:06 -0800,NA,NA
568104397869350900,positive,0.6458,NA,0,United,NA,greghei1,NA,0,"@united Thanks for explanation. It seems like an odd incentive structure, tho, because it dramatically diminishes the value of the certs.",NA,2015-02-18 09:46:57 -0800,"Fremont, California",Pacific Time (US & Canada)
569986326168268800,neutral,0.6873,NA,0,American,NA,hoagy10,NA,0,@AmericanAir Flight Get Me Out Of Chicago.,NA,2015-02-23 14:25:04 -0800,NA,Central Time (US & Canada)
567855788699607040,neutral,0.6429,NA,0,US Airways,NA,unpredictaylor,NA,0,@USAirways I just hope that pilot had a good day off,NA,2015-02-17 17:19:04 -0800,NA,Atlantic Time (Canada)
569632420468625400,negative,0.6524,Bad Flight,0.35600000000000004,United,NA,LisaAkey,NA,0,@united now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??,"[43.56768225, -116.22061173]",2015-02-22 14:58:46 -0800,"ÜT: 41.88849,-87.6282",NA
570175461298475e3,negative,0.6753,Customer Service Issue,0.3494,American,NA,AnnaIntheCity,NA,0,@AmericanAir I know your policy. Just asking for a little kindness due to extenuating circumstances.,NA,2015-02-24 02:56:37 -0800,Northern Virginia,Eastern Time (US & Canada)
570037613899481100,negative,1,Customer Service Issue,0.6679999999999999,American,NA,sammi2943,NA,0,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",NA,2015-02-23 17:48:52 -0800,NA,NA
569891937924358140,negative,0.6448,Cancelled Flight,0.6448,American,NA,1JENSABA,NA,0,@AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?,NA,2015-02-23 08:10:00 -0800,"Chicago,IL",Central Time (US & Canada)
5.6841687321101517e+17,neutral,0.6739,NA,NA,Delta,NA,GerryBorrego,NA,0,@JetBlue  Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,"[0.0, 0.0]",2015-02-19 06:28:37 -0800,"Austin, Texas",Central Time (US & Canada)
5.6973725999957197e+17,negative,0.6392,Customer Service Issue,0.3299,Delta,NA,MrShea,NA,0,"@JetBlue appreciate the response but already spoke to a MCO and their response was ""There is nothing we can do"" idk if that's what you mean",NA,2015-02-22 21:55:22 -0800,NYC,Eastern Time (US & Canada)
57027531403665e4,negative,1,Late Flight,0.3703,American,NA,susqhb,NA,0,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,NA,2015-02-24 09:33:24 -0800,Dallas via NYC via the OC,Central Time (US & Canada)
568871340498821100,neutral,1,NA,NA,United,NA,bubnub,NA,0,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",NA,2015-02-20 12:34:31 -0800,NA,NA
568897700315435e3,neutral,1,NA,NA,US Airways,NA,MikeSelesky,NA,0,@USAirways How do I redeem my pass to the admirals club? I have 1 free visit with my barclay card membership. And can I bring a companion?,NA,2015-02-20 14:19:16 -0800,NA,NA
569836725612220400,negative,1,Late Flight,0.68,Delta,NA,JMace1,NA,0,@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.,NA,2015-02-23 04:30:37 -0800,"Lexington, MA",Eastern Time (US & Canada)
570249520736374800,negative,1,Late Flight,0.6683,American,NA,MGregoryBrown,NA,0,@AmericanAir Waiting an hour now for a pilot AA3688. Is there a pilot in the house at DFW?,"[32.8968169, -97.0618222]",2015-02-24 07:50:55 -0800,NA,Central Time (US & Canada)
569699455919726600,negative,1,Customer Service Issue,1,American,NA,JanssenMA,NA,0,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,NA,2015-02-22 19:25:09 -0800,NA,NA
5.6955796499193037e+17,negative,1,Customer Service Issue,0.6617,US Airways,NA,JFSebastian67,NA,0,@USAirways I have been trying to get through to a representative for 7 hours aboout my Cancelled Flightled flight. Have you simply given up?,NA,2015-02-22 10:02:55 -0800,NA,Hawaii
569805521638662140,negative,1,Customer Service Issue,1,American,NA,harshdouble,NA,0,@AmericanAir been on hold for for over two hours. After waiting 2 hours earlier. Can't get any info on my reservation. How is that ok?,NA,2015-02-23 02:26:37 -0800,NA,NA
570043591927537660,negative,0.67490000000000006,Customer Service Issue,0.67490000000000006,American,NA,Amrutafrika,NA,0,@AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,NA,2015-02-23 18:12:37 -0800,NA,NA
569621238152368100,negative,1,Flight Attendant Complaints,0.677,US Airways,NA,Sam_Kaplan,NA,0,@USAirways thanks for making me check my bag when the space was empty and to the flight attendant for the dirty look http://t.co/9rx5HOmM25,NA,2015-02-22 14:14:20 -0800,NA,Central Time (US & Canada)
569482278646124540,negative,1,Customer Service Issue,1,US Airways,NA,conz,NA,0,@USAirways I just got hanged up on trying to get to an agent. Can you help?,NA,2015-02-22 05:02:10 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568761996973379600,negative,1,Lost Luggage,0.6511,Southwest,NA,dman610_dave,NA,0,"@SouthwestAir you do a great job of achieving that at most cities, just not at BWI.",NA,2015-02-20 05:20:01 -0800,NA,Atlantic Time (Canada)
568438860390244350,negative,0.6578,Late Flight,0.6578,US Airways,NA,cahillwilliamr,NA,0,@USAirways can we hold two seats for 11:35 flight from PHX to Las 1856 as this delayed flight 556 is not going to arrive on-time,NA,2015-02-19 07:56:00 -0800,NA,NA
567756838529208300,positive,0.6697,NA,0,United,NA,pbralick,NA,0,"@united doing a good thing, holding flight for a few for 11 peeps on Late Flight connecting flight. We'll still make destination on time",NA,2015-02-17 10:45:53 -0800,Colorado,Mountain Time (US & Canada)
569639607639285760,negative,1,Cancelled Flight,1,American,NA,letyak,NA,0,@AmericanAir our flight was Cancelled Flightled and rebooked to United. You didn't give them accurate ticket number now we can't check in. #annoyed,NA,2015-02-22 15:27:20 -0800,"Philadelphia, PA",Eastern Time (US & Canada)
569527721916796900,negative,1,Customer Service Issue,0.6722,US Airways,NA,mzedeck,NA,0,"@USAirways horrible customer service, flying from Miami to Philadelphia, sent to Charlotte, now can't get out of Charlotte!",NA,2015-02-22 08:02:44 -0800,NA,Eastern Time (US & Canada)
569911816937033700,negative,1,Cancelled Flight,1,Virgin America,NA,AlisonK33774854,NA,0,@VirginAmerica I like the TV and interesting video . Just disappointed in Cancelled Flightled flight when other flights went out to jfk on Saturday .,NA,2015-02-23 09:29:00 -0800,NA,NA
568967313598386200,negative,0.6417,Customer Service Issue,0.6417,United,NA,DManonog,NA,0,@united I sent a DM re an existing reservation but no one has responded,NA,2015-02-20 18:55:53 -0800,NA,NA
568781213651087360,negative,1,Flight Attendant Complaints,1,United,NA,CristineKao,NA,0,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,NA,2015-02-20 06:36:23 -0800,"Chicago, IL",NA
568107822275305500,positive,0.6728,NA,NA,Delta,NA,History_Dork,NA,0,@JetBlue The Magic eight ball has never steered me wrong  :),NA,2015-02-18 10:00:34 -0800,right behind you,Eastern Time (US & Canada)
568385303267782660,neutral,0.6969,NA,0,United,NA,jchatelain,NA,0,"@united Hi, booked a flight yesterday and received an email w/ confirmation number but today I got this error ""no active flight segments""",NA,2015-02-19 04:23:11 -0800,Paris,Paris
569893554753040400,negative,1,Cancelled Flight,1,US Airways,NA,steve_muns,NA,0,@USAirways 2102 DCA-BOS. Cancelled Flightled after making us wait over an hour. If I fly USAir every week can you upgrade my status proactively?,NA,2015-02-23 08:16:26 -0800,"Washington, DC",Eastern Time (US & Canada)
568231913040814100,negative,1,Can't Tell,0.3608,US Airways,NA,ClareGannon,NA,0,@USAirways you used to have an evening flight DCA-DSM and an early AM return. Now it's middle of the work day for both. Inconvenient.,NA,2015-02-18 18:13:39 -0800,NA,Eastern Time (US & Canada)
567876860647833600,neutral,1,NA,NA,Southwest,NA,skibowlruler,NA,0,"@SouthwestAir can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?",NA,2015-02-17 18:42:48 -0800,washington,Pacific Time (US & Canada)
5.6951412449057997e+17,neutral,0.6365,NA,0,United,NA,roryfreeman87,NA,0,@united with about 25 people trying to get on flights,"[29.98872603, -95.3384666]",2015-02-22 07:08:42 -0800,california,Central Time (US & Canada)
569514688809181200,positive,1,NA,NA,Delta,NA,shirabird,NA,0,"@JetBlue thx, social media person!",NA,2015-02-22 07:10:57 -0800,brooklyn,Eastern Time (US & Canada)
567734573464027140,neutral,1,NA,NA,Delta,NA,seattleprime,NA,0,@JetBlue @EllaHenderson Ah! Wish I was there! Good luck!,NA,2015-02-17 09:17:24 -0800,Seattle,Pacific Time (US & Canada)
569939286935674900,negative,1,Customer Service Issue,0.3422,US Airways,NA,juliebartz,NA,0,@USAirways well that is not going to help. I'vebeen on hold over 3 hrs &amp; my client wants his ff nbr in the record he's elite wAA,NA,2015-02-23 11:18:09 -0800,Shawano WI,Central Time (US & Canada)
567901996763602940,negative,1,Flight Attendant Complaints,0.6447,United,NA,ShawnMMcCarthy,NA,0,@united tried to check it 40 mins before a flight rather than 45 mins and we are stonewalled by your employees...,"[36.08652135, -115.13941959]",2015-02-17 20:22:41 -0800,"NA, SA, Europe",Eastern Time (US & Canada)
569588578159697900,negative,1,Can't Tell,1,US Airways,NA,evanquinn,NA,0,"@USAirways has failed me all day long, should I blame it on @AmericanAir ?",NA,2015-02-22 12:04:34 -0800,"Newtonville, MA",Pacific Time (US & Canada)
5.6962154844695757e+17,neutral,0.6742,NA,0,US Airways,NA,brianmka,NA,0,@USAirways But good luck getting there! Not cool.,NA,2015-02-22 14:15:34 -0800,"Washington, D.C.",Central Time (US & Canada)
569292859909672960,positive,0.6519,NA,0,Southwest,NA,puertotexan,NA,0,@SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!,NA,2015-02-21 16:29:29 -0800,"Houston, Texas",NA
